ID,Group,f__AKAU3564_sediment_group,f__Desulfuromonadaceae,g__Citrifermentans,g__Geobacter,o__Dehalococcoidales
m64425,1,0,0,0,0.64625,0
m64426,1,0,0,0,0.64626,0
m64427,1,0,0,0,0.64627,0
m64428,1,0,0,0,0.64628,0
m64429,1,0,0,0,0.64629,0
m64430,1,0,0,0,0.6463,0
m64431,1,0,0,0,0.64631,0
m64432,1,0,0,0,0.64632,0
m64433,1,0,0,0,0.64633,0
m64434,1,0,0,0,0.64634,0
m64435,1,0,0,0,0.64635,0
m64436,1,0,0,0,0.64636,0
m64437,1,0,0,0,0.64637,0
m64438,1,0,0,0,0.64638,0
m64439,1,0,0,0,0.64639,0
m64440,1,0,0,0,0.6464,0
m64441,1,0,0,0,0.64641,0
m64442,1,0,0,0,0.64642,0
m64443,1,0,0,0,0.64643,0
m64444,1,0,0,0,0.64644,0
m64445,1,0,0,0,0.64645,0
m64446,1,0,0,0,0.64646,0
m64447,1,0,0,0,0.64647,0
m64448,1,0,0,0,0.64648,0
m64449,1,0,0,0,0.64649,0
m64450,1,0,0,0,0.6465,0
m64451,1,0,0,0,0.64651,0
m64452,1,0,0,0,0.64652,0
m64453,1,0,0,0,0.64653,0
m64454,1,0,0,0,0.64654,0
m64455,1,0,0,0,0.64655,0
m64456,1,0,0,0,0.64656,0
m64457,1,0,0,0,0.64657,0
m64458,1,0,0,0,0.64658,0
m64459,1,0,0,0,0.64659,0
m64460,1,0,0,0,0.6466,0
m64461,1,0,0,0,0.64661,0
m64462,1,0,0,0,0.64662,0
m64463,1,0,0,0,0.64663,0
m64464,1,0,0,0,0.64664,0
m64465,1,0,0,0,0.64665,0
m64466,1,0,0,0,0.64666,0
m64467,1,0,0,0,0.64667,0
m64468,1,0,0,0,0.64668,0
m64469,1,0,0,0,0.64669,0
m64470,1,0,0,0,0.6467,0
m64471,1,0,0,0,0.64671,0
m64472,1,0,0,0,0.64672,0
m64473,1,0,0,0,0.64673,0
m64474,1,0,0,0,0.64674,0
m64475,1,0,0,0,0.64675,0
m64476,1,0,0,0,0.64676,0
m64477,1,0,0,0,0.64677,0
m64478,1,0,0,0,0.64678,0
m64479,1,0,0,0,0.64679,0
m64480,1,0,0,0,0.6468,0
m64481,1,0,0,0,0.64681,0
m64482,1,0,0,0,0.64682,0
m64483,1,0,0,0,0.64683,0
m64484,1,0,0,0,0.64684,0
m64485,1,0,0,0,0.64685,0
m64486,1,0,0,0,0.64686,0
m64487,1,0,0,0,0.64687,0
m64488,1,0,0,0,0.64688,0
m64489,1,0,0,0,0.64689,0
m64490,1,0,0,0,0.6469,0
m64491,1,0,0,0,0.64691,0
m64492,1,0,0,0,0.64692,0
m64493,1,0,0,0,0.64693,0
m64494,1,0,0,0,0.64694,0
m64495,1,0,0,0,0.64695,0
m64496,1,0,0,0,0.64696,0
m64497,1,0,0,0,0.64697,0
m64498,1,0,0,0,0.64698,0
m64499,1,0,0,0,0.64699,0
m64500,1,0,0,0,0.647,0
m64501,1,0,0,0,0.64701,0
m64502,1,0,0,0,0.64702,0
m64503,1,0,0,0,0.64703,0
m64504,1,0,0,0,0.64704,0
m64505,1,0,0,0,0.64705,0
m64506,1,0,0,0,0.64706,0
m64507,1,0,0,0,0.64707,0
m64508,1,0,0,0,0.64708,0
m64509,1,0,0,0,0.64709,0
m64510,1,0,0,0,0.6471,0
m64511,1,0,0,0,0.64711,0
m64512,1,0,0,0,0.64712,0
m64513,1,0,0,0,0.64713,0
m64514,1,0,0,0,0.64714,0
m64515,1,0,0,0,0.64715,0
m64516,1,0,0,0,0.64716,0
m64517,1,0,0,0,0.64717,0
m64518,1,0,0,0,0.64718,0
m64519,1,0,0,0,0.64719,0
m64520,1,0,0,0,0.6472,0
m64521,1,0,0,0,0.64721,0
m64522,1,0,0,0,0.64722,0
m64523,1,0,0,0,0.64723,0
m64524,1,0,0,0,0.64724,0
m64525,1,0,0,0,0.64725,0
m64526,1,0,0,0,0.64726,0
m64527,1,0,0,0,0.64727,0
m64528,1,0,0,0,0.64728,0
m64529,1,0,0,0,0.64729,0
m64530,1,0,0,0,0.6473,0
m64531,1,0,0,0,0.64731,0
m64532,1,0,0,0,0.64732,0
m64533,1,0,0,0,0.64733,0
m64534,1,0,0,0,0.64734,0
m64535,1,0,0,0,0.64735,0
m64536,1,0,0,0,0.64736,0
m64537,1,0,0,0,0.64737,0
m64538,1,0,0,0,0.64738,0
m64539,1,0,0,0,0.64739,0
m64540,1,0,0,0,0.6474,0
m64541,1,0,0,0,0.64741,0
m64542,1,0,0,0,0.64742,0
m64543,1,0,0,0,0.64743,0
m64544,1,0,0,0,0.64744,0
m64545,1,0,0,0,0.64745,0
m64546,1,0,0,0,0.64746,0
m64547,1,0,0,0,0.64747,0
m64548,1,0,0,0,0.64748,0
m64549,1,0,0,0,0.64749,0
m64550,1,0,0,0,0.6475,0
m64551,1,0,0,0,0.64751,0
m64552,1,0,0,0,0.64752,0
m64553,1,0,0,0,0.64753,0
m64554,1,0,0,0,0.64754,0
m64555,1,0,0,0,0.64755,0
m64556,1,0,0,0,0.64756,0
m64557,1,0,0,0,0.64757,0
m64558,1,0,0,0,0.64758,0
m64559,1,0,0,0,0.64759,0
m64560,1,0,0,0,0.6476,0
m64561,1,0,0,0,0.64761,0
m64562,1,0,0,0,0.64762,0
m64563,1,0,0,0,0.64763,0
m64564,1,0,0,0,0.64764,0
m64565,1,0,0,0,0.64765,0
m64566,1,0,0,0,0.64766,0
m64567,1,0,0,0,0.64767,0
m64568,1,0,0,0,0.64768,0
m64569,1,0,0,0,0.64769,0
m64570,1,0,0,0,0.6477,0
m64571,1,0,0,0,0.64771,0
m64572,1,0,0,0,0.64772,0
m64573,1,0,0,0,0.64773,0
m64574,1,0,0,0,0.64774,0
m64575,1,0,0,0,0.64775,0
m64576,1,0,0,0,0.64776,0
m64577,1,0,0,0,0.64777,0
m64578,1,0,0,0,0.64778,0
m64579,1,0,0,0,0.64779,0
m64580,1,0,0,0,0.6478,0
m64581,1,0,0,0,0.64781,0
m64582,1,0,0,0,0.64782,0
m64583,1,0,0,0,0.64783,0
m64584,1,0,0,0,0.64784,0
m64585,1,0,0,0,0.64785,0
m64586,1,0,0,0,0.64786,0
m64587,1,0,0,0,0.64787,0
m64588,1,0,0,0,0.64788,0
m64589,1,0,0,0,0.64789,0
m64590,1,0,0,0,0.6479,0
m64591,1,0,0,0,0.64791,0
m64592,1,0,0,0,0.64792,0
m64593,1,0,0,0,0.64793,0
m64594,1,0,0,0,0.64794,0
m64595,1,0,0,0,0.64795,0
m64596,1,0,0,0,0.64796,0
m64597,1,0,0,0,0.64797,0
m64598,1,0,0,0,0.64798,0
m64599,1,0,0,0,0.64799,0
m64600,1,0,0,0,0.648,0
m64601,1,0,0,0,0.64801,0
m64602,1,0,0,0,0.64802,0
m64603,1,0,0,0,0.64803,0
m64604,1,0,0,0,0.64804,0
m64605,1,0,0,0,0.64805,0
m64606,1,0,0,0,0.64806,0
m64607,1,0,0,0,0.64807,0
m64608,1,0,0,0,0.64808,0
m64609,1,0,0,0,0.64809,0
m64610,1,0,0,0,0.6481,0
m64611,1,0,0,0,0.64811,0
m64612,1,0,0,0,0.64812,0
m64613,1,0,0,0,0.64813,0
m64614,1,0,0,0,0.64814,0
m64615,1,0,0,0,0.64815,0
m64616,1,0,0,0,0.64816,0
m64617,1,0,0,0,0.64817,0
m64618,1,0,0,0,0.64818,0
m64619,1,0,0,0,0.64819,0
m64620,1,0,0,0,0.6482,0
m64621,1,0,0,0,0.64821,0
m64622,1,0,0,0,0.64822,0
m64623,1,0,0,0,0.64823,0
m64624,1,0,0,0,0.64824,0
m64625,1,0,0,0,0.64825,0
m64626,1,0,0,0,0.64826,0
m64627,1,0,0,0,0.64827,0
m64628,1,0,0,0,0.64828,0
m64629,1,0,0,0,0.64829,0
m64630,1,0,0,0,0.6483,0
m64631,1,0,0,0,0.64831,0
m64632,1,0,0,0,0.64832,0
m64633,1,0,0,0,0.64833,0
m64634,1,0,0,0,0.64834,0
m64635,1,0,0,0,0.64835,0
m64636,1,0,0,0,0.64836,0
m64637,1,0,0,0,0.64837,0
m64638,1,0,0,0,0.64838,0
m64639,1,0,0,0,0.64839,0
m64640,1,0,0,0,0.6484,0
m64641,1,0,0,0,0.64841,0
m64642,1,0,0,0,0.64842,0
m64643,1,0,0,0,0.64843,0
m64644,1,0,0,0,0.64844,0
m64645,1,0,0,0,0.64845,0
m64646,1,0,0,0,0.64846,0
m64647,1,0,0,0,0.64847,0
m64648,1,0,0,0,0.64848,0
m64649,1,0,0,0,0.64849,0
m64650,1,0,0,0,0.6485,0
m64651,1,0,0,0,0.64851,0
m64652,1,0,0,0,0.64852,0
m64653,1,0,0,0,0.64853,0
m64654,1,0,0,0,0.64854,0
m64655,1,0,0,0,0.64855,0
m64656,1,0,0,0,0.64856,0
m64657,1,0,0,0,0.64857,0
m64658,1,0,0,0,0.64858,0
m64659,1,0,0,0,0.64859,0
m64660,1,0,0,0,0.6486,0
m64661,1,0,0,0,0.64861,0
m64662,1,0,0,0,0.64862,0
m64663,1,0,0,0,0.64863,0
m64664,1,0,0,0,0.64864,0
m64665,1,0,0,0,0.64865,0
m64666,1,0,0,0,0.64866,0
m64667,1,0,0,0,0.64867,0
m64668,1,0,0,0,0.64868,0
m64669,1,0,0,0,0.64869,0
m64670,1,0,0,0,0.6487,0
m64671,1,0,0,0,0.64871,0
m64672,1,0,0,0,0.64872,0
m64673,1,0,0,0,0.64873,0
m64674,1,0,0,0,0.64874,0
m64675,1,0,0,0,0.64875,0
m64676,1,0,0,0,0.64876,0
m64677,1,0,0,0,0.64877,0
m64678,1,0,0,0,0.64878,0
m64679,1,0,0,0,0.64879,0
m64680,1,0,0,0,0.6488,0
m64681,1,0,0,0,0.64881,0
m64682,1,0,0,0,0.64882,0
m64683,1,0,0,0,0.64883,0
m64684,1,0,0,0,0.64884,0
m64685,1,0,0,0,0.64885,0
m64686,1,0,0,0,0.64886,0
m64687,1,0,0,0,0.64887,0
m64688,1,0,0,0,0.64888,0
m64689,1,0,0,0,0.64889,0
m64690,1,0,0,0,0.6489,0
m64691,1,0,0,0,0.64891,0
m64692,1,0,0,0,0.64892,0
m64693,1,0,0,0,0.64893,0
m64694,1,0,0,0,0.64894,0
m64695,1,0,0,0,0.64895,0
m64696,1,0,0,0,0.64896,0
m64697,1,0,0,0,0.64897,0
m64698,1,0,0,0,0.64898,0
m64699,1,0,0,0,0.64899,0
m64700,1,0,0,0,0.649,0
m64701,1,0,0,0,0.64901,0
m64702,1,0,0,0,0.64902,0
m64703,1,0,0,0,0.64903,0
m64704,1,0,0,0,0.64904,0
m64705,1,0,0,0,0.64905,0
m64706,1,0,0,0,0.64906,0
m64707,1,0,0,0,0.64907,0
m64708,1,0,0,0,0.64908,0
m64709,1,0,0,0,0.64909,0
m64710,1,0,0,0,0.6491,0
m64711,1,0,0,0,0.64911,0
m64712,1,0,0,0,0.64912,0
m64713,1,0,0,0,0.64913,0
m64714,1,0,0,0,0.64914,0
m64715,1,0,0,0,0.64915,0
m64716,1,0,0,0,0.64916,0
m64717,1,0,0,0,0.64917,0
m64718,1,0,0,0,0.64918,0
m64719,1,0,0,0,0.64919,0
m64720,1,0,0,0,0.6492,0
m64721,1,0,0,0,0.64921,0
m64722,1,0,0,0,0.64922,0
m64723,1,0,0,0,0.64923,0
m64724,1,0,0,0,0.64924,0
m64725,1,0,0,0,0.64925,0
m64726,1,0,0,0,0.64926,0
m64727,1,0,0,0,0.64927,0
m64728,1,0,0,0,0.64928,0
m64729,1,0,0,0,0.64929,0
m64730,1,0,0,0,0.6493,0
m64731,1,0,0,0,0.64931,0
m64732,1,0,0,0,0.64932,0
m64733,1,0,0,0,0.64933,0
m64734,1,0,0,0,0.64934,0
m64735,1,0,0,0,0.64935,0
m64736,1,0,0,0,0.64936,0
m64737,1,0,0,0,0.64937,0
m64738,1,0,0,0,0.64938,0
m64739,1,0,0,0,0.64939,0
m64740,1,0,0,0,0.6494,0
m64741,1,0,0,0,0.64941,0
m64742,1,0,0,0,0.64942,0
m64743,1,0,0,0,0.64943,0
m64744,1,0,0,0,0.64944,0
m64745,1,0,0,0,0.64945,0
m64746,1,0,0,0,0.64946,0
m64747,1,0,0,0,0.64947,0
m64748,1,0,0,0,0.64948,0
m64749,1,0,0,0,0.64949,0
m64750,1,0,0,0,0.6495,0
m64751,1,0,0,0,0.64951,0
m64752,1,0,0,0,0.64952,0
m64753,1,0,0,0,0.64953,0
m64754,1,0,0,0,0.64954,0
m64755,1,0,0,0,0.64955,0
m64756,1,0,0,0,0.64956,0
m64757,1,0,0,0,0.64957,0
m64758,1,0,0,0,0.64958,0
m64759,1,0,0,0,0.64959,0
m64760,1,0,0,0,0.6496,0
m64761,1,0,0,0,0.64961,0
m64762,1,0,0,0,0.64962,0
m64763,1,0,0,0,0.64963,0
m64764,1,0,0,0,0.64964,0
m64765,1,0,0,0,0.64965,0
m64766,1,0,0,0,0.64966,0
m64767,1,0,0,0,0.64967,0
m64768,1,0,0,0,0.64968,0
m64769,1,0,0,0,0.64969,0
m64770,1,0,0,0,0.6497,0
m64771,1,0,0,0,0.64971,0
m64772,1,0,0,0,0.64972,0
m64773,1,0,0,0,0.64973,0
m64774,1,0,0,0,0.64974,0
m64775,1,0,0,0,0.64975,0
m64776,1,0,0,0,0.64976,0
m64777,1,0,0,0,0.64977,0
m64778,1,0,0,0,0.64978,0
m64779,1,0,0,0,0.64979,0
m64780,1,0,0,0,0.6498,0
m64781,1,0,0,0,0.64981,0
m64782,1,0,0,0,0.64982,0
m64783,1,0,0,0,0.64983,0
m64784,1,0,0,0,0.64984,0
m64785,1,0,0,0,0.64985,0
m64786,1,0,0,0,0.64986,0
m64787,1,0,0,0,0.64987,0
m64788,1,0,0,0,0.64988,0
m64789,1,0,0,0,0.64989,0
m64790,1,0,0,0,0.6499,0
m64791,1,0,0,0,0.64991,0
m64792,1,0,0,0,0.64992,0
m64793,1,0,0,0,0.64993,0
m64794,1,0,0,0,0.64994,0
m64795,1,0,0,0,0.64995,0
m64796,1,0,0,0,0.64996,0
m64797,1,0,0,0,0.64997,0
m64798,1,0,0,0,0.64998,0
m64799,1,0,0,0,0.64999,0
m64800,1,0,0,0,0.65,0
m64801,1,0,0,0,0.65001,0
m64802,1,0,0,0,0.65002,0
m64803,1,0,0,0,0.65003,0
m64804,1,0,0,0,0.65004,0
m64805,1,0,0,0,0.65005,0
m64806,1,0,0,0,0.65006,0
m64807,1,0,0,0,0.65007,0
m64808,1,0,0,0,0.65008,0
m64809,1,0,0,0,0.65009,0
m64810,1,0,0,0,0.6501,0
m64811,1,0,0,0,0.65011,0
m64812,1,0,0,0,0.65012,0
m64813,1,0,0,0,0.65013,0
m64814,1,0,0,0,0.65014,0
m64815,1,0,0,0,0.65015,0
m64816,1,0,0,0,0.65016,0
m64817,1,0,0,0,0.65017,0
m64818,1,0,0,0,0.65018,0
m64819,1,0,0,0,0.65019,0
m64820,1,0,0,0,0.6502,0
m64821,1,0,0,0,0.65021,0
m64822,1,0,0,0,0.65022,0
m64823,1,0,0,0,0.65023,0
m64824,1,0,0,0,0.65024,0
m64825,1,0,0,0,0.65025,0
m64826,1,0,0,0,0.65026,0
m64827,1,0,0,0,0.65027,0
m64828,1,0,0,0,0.65028,0
m64829,1,0,0,0,0.65029,0
m64830,1,0,0,0,0.6503,0
m64831,1,0,0,0,0.65031,0
m64832,1,0,0,0,0.65032,0
m64833,1,0,0,0,0.65033,0
m64834,1,0,0,0,0.65034,0
m64835,1,0,0,0,0.65035,0
m64836,1,0,0,0,0.65036,0
m64837,1,0,0,0,0.65037,0
m64838,1,0,0,0,0.65038,0
m64839,1,0,0,0,0.65039,0
m64840,1,0,0,0,0.6504,0
m64841,1,0,0,0,0.65041,0
m64842,1,0,0,0,0.65042,0
m64843,1,0,0,0,0.65043,0
m64844,1,0,0,0,0.65044,0
m64845,1,0,0,0,0.65045,0
m64846,1,0,0,0,0.65046,0
m64847,1,0,0,0,0.65047,0
m64848,1,0,0,0,0.65048,0
m64849,1,0,0,0,0.65049,0
m64850,1,0,0,0,0.6505,0
m64851,1,0,0,0,0.65051,0
m64852,1,0,0,0,0.65052,0
m64853,1,0,0,0,0.65053,0
m64854,1,0,0,0,0.65054,0
m64855,1,0,0,0,0.65055,0
m64856,1,0,0,0,0.65056,0
m64857,1,0,0,0,0.65057,0
m64858,1,0,0,0,0.65058,0
m64859,1,0,0,0,0.65059,0
m64860,1,0,0,0,0.6506,0
m64861,1,0,0,0,0.65061,0
m64862,1,0,0,0,0.65062,0
m64863,1,0,0,0,0.65063,0
m64864,1,0,0,0,0.65064,0
m64865,1,0,0,0,0.65065,0
m64866,1,0,0,0,0.65066,0
m64867,1,0,0,0,0.65067,0
m64868,1,0,0,0,0.65068,0
m64869,1,0,0,0,0.65069,0
m64870,1,0,0,0,0.6507,0
m64871,1,0,0,0,0.65071,0
m64872,1,0,0,0,0.65072,0
m64873,1,0,0,0,0.65073,0
m64874,1,0,0,0,0.65074,0
m64875,1,0,0,0,0.65075,0
m64876,1,0,0,0,0.65076,0
m64877,1,0,0,0,0.65077,0
m64878,1,0,0,0,0.65078,0
m64879,1,0,0,0,0.65079,0
m64880,1,0,0,0,0.6508,0
m64881,1,0,0,0,0.65081,0
m64882,1,0,0,0,0.65082,0
m64883,1,0,0,0,0.65083,0
m64884,1,0,0,0,0.65084,0
m64885,1,0,0,0,0.65085,0
m64886,1,0,0,0,0.65086,0
m64887,1,0,0,0,0.65087,0
m64888,1,0,0,0,0.65088,0
m64889,1,0,0,0,0.65089,0
m64890,1,0,0,0,0.6509,0
m64891,1,0,0,0,0.65091,0
m64892,1,0,0,0,0.65092,0
m64893,1,0,0,0,0.65093,0
m64894,1,0,0,0,0.65094,0
m64895,1,0,0,0,0.65095,0
m64896,1,0,0,0,0.65096,0
m64897,1,0,0,0,0.65097,0
m64898,1,0,0,0,0.65098,0
m64899,1,0,0,0,0.65099,0
m64900,1,0,0,0,0.651,0
m64901,1,0,0,0,0.65101,0
m64902,1,0,0,0,0.65102,0
m64903,1,0,0,0,0.65103,0
m64904,1,0,0,0,0.65104,0
m64905,1,0,0,0,0.65105,0
m64906,1,0,0,0,0.65106,0
m64907,1,0,0,0,0.65107,0
m64908,1,0,0,0,0.65108,0
m64909,1,0,0,0,0.65109,0
m64910,1,0,0,0,0.6511,0
m64911,1,0,0,0,0.65111,0
m64912,1,0,0,0,0.65112,0
m64913,1,0,0,0,0.65113,0
m64914,1,0,0,0,0.65114,0
m64915,1,0,0,0,0.65115,0
m64916,1,0,0,0,0.65116,0
m64917,1,0,0,0,0.65117,0
m64918,1,0,0,0,0.65118,0
m64919,1,0,0,0,0.65119,0
m64920,1,0,0,0,0.6512,0
m64921,1,0,0,0,0.65121,0
m64922,1,0,0,0,0.65122,0
m64923,1,0,0,0,0.65123,0
m64924,1,0,0,0,0.65124,0
m64925,1,0,0,0,0.65125,0
m64926,1,0,0,0,0.65126,0
m64927,1,0,0,0,0.65127,0
m64928,1,0,0,0,0.65128,0
m64929,1,0,0,0,0.65129,0
m64930,1,0,0,0,0.6513,0
m64931,1,0,0,0,0.65131,0
m64932,1,0,0,0,0.65132,0
m64933,1,0,0,0,0.65133,0
m64934,1,0,0,0,0.65134,0
m64935,1,0,0,0,0.65135,0
m64936,1,0,0,0,0.65136,0
m64937,1,0,0,0,0.65137,0
m64938,1,0,0,0,0.65138,0
m64939,1,0,0,0,0.65139,0
m64940,1,0,0,0,0.6514,0
m64941,1,0,0,0,0.65141,0
m64942,1,0,0,0,0.65142,0
m64943,1,0,0,0,0.65143,0
m64944,1,0,0,0,0.65144,0
m64945,1,0,0,0,0.65145,0
m64946,1,0,0,0,0.65146,0
m64947,1,0,0,0,0.65147,0
m64948,1,0,0,0,0.65148,0
m64949,1,0,0,0,0.65149,0
m64950,1,0,0,0,0.6515,0
m64951,1,0,0,0,0.65151,0
m64952,1,0,0,0,0.65152,0
m64953,1,0,0,0,0.65153,0
m64954,1,0,0,0,0.65154,0
m64955,1,0,0,0,0.65155,0
m64956,1,0,0,0,0.65156,0
m64957,1,0,0,0,0.65157,0
m64958,1,0,0,0,0.65158,0
m64959,1,0,0,0,0.65159,0
m64960,1,0,0,0,0.6516,0
m64961,1,0,0,0,0.65161,0
m64962,1,0,0,0,0.65162,0
m64963,1,0,0,0,0.65163,0
m64964,1,0,0,0,0.65164,0
m64965,1,0,0,0,0.65165,0
m64966,1,0,0,0,0.65166,0
m64967,1,0,0,0,0.65167,0
m64968,1,0,0,0,0.65168,0
m64969,1,0,0,0,0.65169,0
m64970,1,0,0,0,0.6517,0
m64971,1,0,0,0,0.65171,0
m64972,1,0,0,0,0.65172,0
m64973,1,0,0,0,0.65173,0
m64974,1,0,0,0,0.65174,0
m64975,1,0,0,0,0.65175,0
m64976,1,0,0,0,0.65176,0
m64977,1,0,0,0,0.65177,0
m64978,1,0,0,0,0.65178,0
m64979,1,0,0,0,0.65179,0
m64980,1,0,0,0,0.6518,0
m64981,1,0,0,0,0.65181,0
m64982,1,0,0,0,0.65182,0
m64983,1,0,0,0,0.65183,0
m64984,1,0,0,0,0.65184,0
m64985,1,0,0,0,0.65185,0
m64986,1,0,0,0,0.65186,0
m64987,1,0,0,0,0.65187,0
m64988,1,0,0,0,0.65188,0
m64989,1,0,0,0,0.65189,0
m64990,1,0,0,0,0.6519,0
m64991,1,0,0,0,0.65191,0
m64992,1,0,0,0,0.65192,0
m64993,1,0,0,0,0.65193,0
m64994,1,0,0,0,0.65194,0
m64995,1,0,0,0,0.65195,0
m64996,1,0,0,0,0.65196,0
m64997,1,0,0,0,0.65197,0
m64998,1,0,0,0,0.65198,0
m64999,1,0,0,0,0.65199,0
m65000,1,0,0,0,0.652,0
m65001,1,0,0,0,0.65201,0
m65002,1,0,0,0,0.65202,0
m65003,1,0,0,0,0.65203,0
m65004,1,0,0,0,0.65204,0
m65005,1,0,0,0,0.65205,0
m65006,1,0,0,0,0.65206,0
m65007,1,0,0,0,0.65207,0
m65008,1,0,0,0,0.65208,0
m65009,1,0,0,0,0.65209,0
m65010,1,0,0,0,0.6521,0
m65011,1,0,0,0,0.65211,0
m65012,1,0,0,0,0.65212,0
m65013,1,0,0,0,0.65213,0
m65014,1,0,0,0,0.65214,0
m65015,1,0,0,0,0.65215,0
m65016,1,0,0,0,0.65216,0
m65017,1,0,0,0,0.65217,0
m65018,1,0,0,0,0.65218,0
m65019,1,0,0,0,0.65219,0
m65020,1,0,0,0,0.6522,0
m65021,1,0,0,0,0.65221,0
m65022,1,0,0,0,0.65222,0
m65023,1,0,0,0,0.65223,0
m65024,1,0,0,0,0.65224,0
m65025,1,0,0,0,0.65225,0
m65026,1,0,0,0,0.65226,0
m65027,1,0,0,0,0.65227,0
m65028,1,0,0,0,0.65228,0
m65029,1,0,0,0,0.65229,0
m65030,1,0,0,0,0.6523,0
m65031,1,0,0,0,0.65231,0
m65032,1,0,0,0,0.65232,0
m65033,1,0,0,0,0.65233,0
m65034,1,0,0,0,0.65234,0
m65035,1,0,0,0,0.65235,0
m65036,1,0,0,0,0.65236,0
m65037,1,0,0,0,0.65237,0
m65038,1,0,0,0,0.65238,0
m65039,1,0,0,0,0.65239,0
m65040,1,0,0,0,0.6524,0
m65041,1,0,0,0,0.65241,0
m65042,1,0,0,0,0.65242,0
m65043,1,0,0,0,0.65243,0
m65044,1,0,0,0,0.65244,0
m65045,1,0,0,0,0.65245,0
m65046,1,0,0,0,0.65246,0
m65047,1,0,0,0,0.65247,0
m65048,1,0,0,0,0.65248,0
m65049,1,0,0,0,0.65249,0
m65050,1,0,0,0,0.6525,0
m65051,1,0,0,0,0.65251,0
m65052,1,0,0,0,0.65252,0
m65053,1,0,0,0,0.65253,0
m65054,1,0,0,0,0.65254,0
m65055,1,0,0,0,0.65255,0
m65056,1,0,0,0,0.65256,0
m65057,1,0,0,0,0.65257,0
m65058,1,0,0,0,0.65258,0
m65059,1,0,0,0,0.65259,0
m65060,1,0,0,0,0.6526,0
m65061,1,0,0,0,0.65261,0
m65062,1,0,0,0,0.65262,0
m65063,1,0,0,0,0.65263,0
m65064,1,0,0,0,0.65264,0
m65065,1,0,0,0,0.65265,0
m65066,1,0,0,0,0.65266,0
m65067,1,0,0,0,0.65267,0
m65068,1,0,0,0,0.65268,0
m65069,1,0,0,0,0.65269,0
m65070,1,0,0,0,0.6527,0
m65071,1,0,0,0,0.65271,0
m65072,1,0,0,0,0.65272,0
m65073,1,0,0,0,0.65273,0
m65074,1,0,0,0,0.65274,0
m65075,1,0,0,0,0.65275,0
m65076,1,0,0,0,0.65276,0
m65077,1,0,0,0,0.65277,0
m65078,1,0,0,0,0.65278,0
m65079,1,0,0,0,0.65279,0
m65080,1,0,0,0,0.6528,0
m65081,1,0,0,0,0.65281,0
m65082,1,0,0,0,0.65282,0
m65083,1,0,0,0,0.65283,0
m65084,1,0,0,0,0.65284,0
m65085,1,0,0,0,0.65285,0
m65086,1,0,0,0,0.65286,0
m65087,1,0,0,0,0.65287,0
m65088,1,0,0,0,0.65288,0
m65089,1,0,0,0,0.65289,0
m65090,1,0,0,0,0.6529,0
m65091,1,0,0,0,0.65291,0
m65092,1,0,0,0,0.65292,0
m65093,1,0,0,0,0.65293,0
m65094,1,0,0,0,0.65294,0
m65095,1,0,0,0,0.65295,0
m65096,1,0,0,0,0.65296,0
m65097,1,0,0,0,0.65297,0
m65098,1,0,0,0,0.65298,0
m65099,1,0,0,0,0.65299,0
m65100,1,0,0,0,0.653,0
m65101,1,0,0,0,0.65301,0
m65102,1,0,0,0,0.65302,0
m65103,1,0,0,0,0.65303,0
m65104,1,0,0,0,0.65304,0
m65105,1,0,0,0,0.65305,0
m65106,1,0,0,0,0.65306,0
m65107,1,0,0,0,0.65307,0
m65108,1,0,0,0,0.65308,0
m65109,1,0,0,0,0.65309,0
m65110,1,0,0,0,0.6531,0
m65111,1,0,0,0,0.65311,0
m65112,1,0,0,0,0.65312,0
m65113,1,0,0,0,0.65313,0
m65114,1,0,0,0,0.65314,0
m65115,1,0,0,0,0.65315,0
m65116,1,0,0,0,0.65316,0
m65117,1,0,0,0,0.65317,0
m65118,1,0,0,0,0.65318,0
m65119,1,0,0,0,0.65319,0
m65120,1,0,0,0,0.6532,0
m65121,1,0,0,0,0.65321,0
m65122,1,0,0,0,0.65322,0
m65123,1,0,0,0,0.65323,0
m65124,1,0,0,0,0.65324,0
m65125,1,0,0,0,0.65325,0
m65126,1,0,0,0,0.65326,0
m65127,1,0,0,0,0.65327,0
m65128,1,0,0,0,0.65328,0
m65129,1,0,0,0,0.65329,0
m65130,1,0,0,0,0.6533,0
m65131,1,0,0,0,0.65331,0
m65132,1,0,0,0,0.65332,0
m65133,1,0,0,0,0.65333,0
m65134,1,0,0,0,0.65334,0
m65135,1,0,0,0,0.65335,0
m65136,1,0,0,0,0.65336,0
m65137,1,0,0,0,0.65337,0
m65138,1,0,0,0,0.65338,0
m65139,1,0,0,0,0.65339,0
m65140,1,0,0,0,0.6534,0
m65141,1,0,0,0,0.65341,0
m65142,1,0,0,0,0.65342,0
m65143,1,0,0,0,0.65343,0
m65144,1,0,0,0,0.65344,0
m65145,1,0,0,0,0.65345,0
m65146,1,0,0,0,0.65346,0
m65147,1,0,0,0,0.65347,0
m65148,1,0,0,0,0.65348,0
m65149,1,0,0,0,0.65349,0
m65150,1,0,0,0,0.6535,0
m65151,1,0,0,0,0.65351,0
m65152,1,0,0,0,0.65352,0
m65153,1,0,0,0,0.65353,0
m65154,1,0,0,0,0.65354,0
m65155,1,0,0,0,0.65355,0
m65156,1,0,0,0,0.65356,0
m65157,1,0,0,0,0.65357,0
